지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),일 최심적설(cm),평균 전운량(1/10),PM-10,PM-2.5,오존,이산화질소,일산화탄소,아황산가스,안개 계속시간(hr),기사
119,수원,2025-09-07,24.3,0.2,1.8,85.3,1.2,,7.3,16,9,0.0411,0.0072,0.32,0.0028,,{비}0050-0122. {박무}0230-{박무}{강도0}0300-0318.
119,수원,2025-09-08,23.4,0,1.4,78.8,2.3,,7.8,30,14,0.0344,0.0161,0.41,0.0027,,{비}1903-1930. {비}1953-1958. {비}2232-2302. {비}2336-{비}{강도0}2400-
119,수원,2025-09-09,22.9,0.3,1.1,80.1,1,,7,38,19,0.0369,0.0162,0.41,0.0027,,-{비}-0125. {비}0229-{비}{강도0}0300-0416. {비}0441-{비}{강도0}0600-0625. {박무}2117-{박무}{강도0}2400-
119,수원,2025-09-10,23.6,,1.4,64.4,11.7,,0,29,14,0.0282,0.0175,0.37,0.0025,,-{박무}-{박무}{강도1}0300-0557.
119,수원,2025-09-11,24.3,,2.1,57.5,11,,2.8,23,12,0.026,0.0159,0.33,0.0024,,
119,수원,2025-09-12,22.7,31.6,2.7,69.8,0,,9.5,19,10,0.026,0.0098,0.26,0.0022,,{비}1434-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도2}2400-
119,수원,2025-09-13,22.9,52.3,1.8,82,0.3,,9.4,6,3,0.029,0.0067,0.24,0.0022,,-{비}-{비}{강도1}0300-{비}{강도0}0600-0840. {박무}0650-0806.
119,수원,2025-09-14,23.9,,1.1,77.5,4.5,,6.4,13,8,0.0341,0.0089,0.29,0.0025,,
119,수원,2025-09-15,24.7,,1.1,76,8.4,,4,23,14,0.0385,0.0166,0.36,0.0026,,
119,수원,2025-09-16,23.3,35,1.3,90.5,0.9,,7.6,23,15,0.0273,0.0196,0.37,0.0026,,{박무}0036-{박무}{강도0}0300-0426. {박무}0525-0545. {소나기}0817-0834. {비}1328-{시정(미만)}{1km}{비}1420-{시정(이상)}{1km}{비}1450-{비}{강도2}1500-1550. {비}1912-2032. {박무}2231-{박무}{강도0}2400-
119,수원,2025-09-17,22.5,46,1.5,93.5,0,,9.6,13,8,0.0284,0.0112,0.32,0.0023,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0750. {비}0641-0820. {비}0905-{시정(미만)}{1km}{비}1120-{시정(이상)}{1km}{비}1140-{비}{강도2}1200-1220. {비}1240-1320. {비}1413-{비}{강도0}1500-1550. {비}1605-1710. {이슬비}2138-2210.
119,수원,2025-09-18,21.9,,2.4,76.3,5.5,,6.8,15,7,0.0219,0.009,0.27,0.0023,,
119,수원,2025-09-19,19.3,8.3,3,78.4,0,,9.8,15,6,0.0198,0.0118,0.27,0.0023,,{비}0901-0922. {비}1030-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도1}2400-
119,수원,2025-09-20,19.7,72.3,1.7,83.9,1.3,,7.4,8,5,0.0258,0.0083,0.26,0.0023,,-{비}-{비}{강도2}0300-{비}{강도0}0600-0724. {이슬비}0840-{이슬비}{강도0}0900-0915.
119,수원,2025-09-21,21.4,,1.6,66.5,10.8,,4.9,9,4,0.0295,0.0072,0.25,0.0023,,
119,수원,2025-09-22,21.3,0,2.8,60,3.4,,8.3,16,7,0.0296,0.0108,0.25,0.0023,,{햇무리}0935-0950. {비}2348-2358.
119,수원,2025-09-23,22.2,,2.8,55.4,4.1,,7.6,18,9,0.0341,0.0109,0.26,0.0023,,
119,수원,2025-09-24,21.8,20.9,2.4,80.8,1.1,,7.3,13,6,0.0288,0.0129,0.27,0.0024,,{비}1306-{비}{강도1}1500-{비}{강도0}1800-{비}{강도0}2100-2243. {박무}1944-{박무}{강도2}2100-2203. {비}2251-2326. {비}2357-{비}{강도0}2400-
119,수원,2025-09-25,21.5,0.7,1,84.6,3.6,,6.5,20,12,0.0364,0.0174,0.34,0.0029,,-{비}-0108. {비}0121-0129. {비}0314-0514. {박무}0403-{박무}{강도0}0600-{박무}{강도0}0900-0906. {비}0653-0722. {박무}2320-{박무}{강도0}2400-
119,수원,2025-09-26,20.5,,1,82.6,5.9,,4.6,34,22,0.0361,0.019,0.43,0.0025,3.23,-{박무}-{박무}{강도0}0300-{시정(미만)}{1km}{안개}0427-{시정(미만)}{0.5km}{안개}0435-{시정(이상)}{0.5km}{안개}0451-{시정(미만)}{0.5km}{안개}0502-{시정(미만)}{0.2km}{안개}0528-{안개}{강도2}0600-{시정(이상)}{0.2km}{안개}0703-{시정(이상)}{0.5km}{안개}0713-{시정(이상)}{1km}{박무}0741-{박무}{강도1}0900-1042. {박무}2117-{박무}{강도0}2400-
119,수원,2025-09-27,21.8,,1.5,74.1,5.2,,5.3,29,18,0.0334,0.0158,0.39,0.0024,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0635. {박무}0655-0725.
119,수원,2025-09-28,19.8,47.6,1.5,88,0.6,,9.3,19,14,0.0445,0.0083,0.34,0.0024,,{비}0124-0254. {박무}0126-{박무}{강도1}0300-0418. {비}0323-{비}{강도1}0600-{비}{강도1}0900-{비}{강도1}1200-1210. {박무}0454-{박무}{강도1}0600-{박무}{강도1}0900-1120.
119,수원,2025-09-29,19.3,,1.3,74.5,7.4,,3.6,33,20,0.0351,0.0151,0.38,0.0025,,
119,수원,2025-09-30,18.3,,0.9,81.5,0.9,,6.4,41,28,0.0237,0.0286,0.47,0.0028,,{박무}2050- {박무}{강도0}2100-{박무}{강도0}2400-
119,수원,2025-10-01,19.6,0,1.3,75.6,8.3,,2.9,35,25,0.0345,0.0221,0.46,0.0027,,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도0}0900-1034. {연무}1029-1052. {비}1924-1941.
119,수원,2025-10-02,20.7,,0.9,73.3,4,,8.8,35,22,0.03,0.0264,0.43,0.0025,,
119,수원,2025-10-03,20.4,4.7,2.9,76.4,0.1,,9.9,27,20,0.0331,0.0107,0.33,0.0024,,{비}0135-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1033. {박무}0240-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-0920. {비}1045-1155. {비}1222-{비}{강도0}1500-1547. {비}1607-1714. {비}1806-1856.
119,수원,2025-10-04,21.8,0,1.7,76.9,0.1,,9.3,12,7,0.0351,0.0083,0.28,0.0022,,{비}0731-0754. {비}1707-1738.
133,대전,2025-03-22,14.9,,3.4,42.8,11.2,,0,72,51,0.0442,0.0233,0.53,0.0027,,-{연무}-0056. {연무}0346-0437.
133,대전,2025-03-23,16.6,,1.9,40.1,8.9,,3.4,79,53,0.0449,0.0246,0.6,0.0031,,
133,대전,2025-03-24,16.6,0,2.8,53.4,8.3,,3.9,96,54,0.0438,0.0237,0.61,0.0033,,{비}0610-0655. {비}0710-0735. {연무}1925-{연무}{강도0}2100-{연무}{강도0}2400-
133,대전,2025-03-25,15.4,,3,54.4,7.5,,2.5,155,60,0.0473,0.0168,0.53,0.0021,,{박무}0010-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도0}0900-0910. -{연무}-0015. {연무}0905-1050. {황사}1240-{황사}{강도0}1500-{황사}{강도0}1800-1855.
133,대전,2025-03-26,18.5,,1.8,36,10.6,,1.5,120,18,0.0271,0.0327,0.44,0.002,,
133,대전,2025-03-27,16.1,0.7,2.6,68.3,0,,9.4,58,21,0.0323,0.0215,0.42,0.002,,{비}0540-{비}{강도0}0600-0730. {비}0750-{비}{강도0}0900-{이슬비}1020-1145. {박무}0755-{박무}{강도0}0900-0945. {박무}1005-1105. {비}1235-1245. {연무}1415-{연무}{강도0}1500-1505. {비}1750-{비}{강도0}1800-1940. {비}2305-{비}{강도0}2400-
133,대전,2025-03-28,7.5,0,3.1,42.1,7.8,,7,42,17,0.0295,0.0124,0.36,0.0019,,-{비}-0020.
133,대전,2025-03-29,3.9,0,2.8,42.6,6.8,,5.9,22,9,0.0319,0.0106,0.34,0.0019,,{비}1215-1410.
133,대전,2025-03-30,4.4,,2.2,43.9,9.5,,2.6,26,12,0.0357,0.008,0.35,0.0019,,
133,대전,2025-03-31,8.1,,2,52.4,8.8,,2.3,37,21,0.0341,0.0195,0.41,0.0019,,
133,대전,2025-04-01,10.3,,1.4,46.9,11.5,,0,52,34,0.0326,0.03,0.49,0.0022,,{박무}0430-{박무}{강도0}0600-0820. {연무}0810-0855.
133,대전,2025-04-02,9.6,,1.7,47.9,7.3,,4,47,38,0.0334,0.0274,0.44,0.0022,,
133,대전,2025-04-03,10.3,,1.8,57.8,11.1,,3,29,29,0.0358,0.0219,0.37,0.0017,,{박무}0350-{박무}{강도0}0600-0840. {연무}2355-{연무}{강도0}2400-
133,대전,2025-04-04,11.7,0.4,1.9,55.8,9.8,,4,40,35,0.0357,0.023,0.45,0.0022,,-{연무}-{연무}{강도0}0300-0455. {비}0425-0550. {박무}0445-{박무}{강도0}0600-0840. {연무}0830-{연무}{강도0}0900-0930.
133,대전,2025-04-05,9.4,11.7,1.8,79.1,1.7,,8.6,36,28,0.0315,0.0177,0.42,0.0016,,{비}1015-{비}{강도0}1200-{비}{강도0}1500-{이슬비}1750-{이슬비}{강도0}1800-{비}1835-2005. {박무}2005-{박무}{강도0}2100-{박무}{강도0}2400-
133,대전,2025-04-06,10.7,,2.4,53.6,11.6,,0,27,15,0.0439,0.0087,0.34,0.0018,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0710.
133,대전,2025-04-07,13.8,,2,43,11.6,,0.9,50,25,0.0424,0.0186,0.42,0.0021,,
133,대전,2025-04-08,15.6,,2.9,41.4,10.4,,2,64,24,0.0498,0.0104,0.4,0.0019,,
133,대전,2025-04-09,13.9,0,1.4,42.4,7.4,,5.9,51,23,0.0259,0.0248,0.46,0.0022,,{비}1640-1705.
133,대전,2025-04-10,14,0,1.6,53.1,3.8,,5.8,42,26,0.0364,0.0205,0.43,0.0022,,{비}0340-0455. {비}0625-0630.
133,대전,2025-04-11,16.2,,1.5,47,11.5,,2,55,36,0.0347,0.0291,0.52,0.0022,,{박무}0550-{박무}{강도0}0600-0655.
133,대전,2025-04-12,14.7,13,2.6,57,3.3,,8.4,38,24,0.0349,0.0193,0.43,0.0019,,{비}1309-1345. {비}1545-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}2040-{박무}{강도1}2100-{박무}{강도0}2400-
133,대전,2025-04-13,5.8,5.2,2.5,68.1,4.3,,5,52,8,0.0346,0.0022,0.31,0.0014,,-{진눈깨비}-{진눈깨비}0140-0230. -{박무}-0205. {비}1010-1110. {황사}1055-{황사}{강도0}1200-1310. {비}1205-1235. {비}1255-1345. {비}1410-{비}{강도0}1500-{비}{강도0}1800-1910. {비}1945-1955.
